Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,11,11,0,43,898,0,0.9543039319872476,0.0,0.0,0.0,0.9543039319872476
10,0,11,11,0,24,447,0,0.9490445859872612,0.0,0.0,0.0,0.9490445859872612
15,0,4,4,0,4,310,0,0.9872611464968153,0.0,0.0,0.0,0.9872611464968153
20,0,7,7,0,13,223,0,0.9449152542372882,0.0,0.0,0.0,0.9449152542372882
25,0,4,4,0,8,181,0,0.9576719576719577,0.0,0.0,0.0,0.9576719576719577
30,0,5,5,0,7,150,0,0.9554140127388535,0.0,0.0,0.0,0.9554140127388535
35,0,8,8,0,14,121,0,0.8962962962962963,0.0,0.0,0.0,0.8962962962962963
40,0,5,5,0,9,109,0,0.923728813559322,0.0,0.0,0.0,0.923728813559322
45,0,4,4,0,5,100,0,0.9523809523809523,0.0,0.0,0.0,0.9523809523809523
50,0,5,5,0,7,88,0,0.9263157894736842,0.0,0.0,0.0,0.9263157894736842
