Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,38,38,0,469,464,0,0.49732047159699894,0.0,0.0,0.0,0.49732047159699894
10,0,34,34,0,236,231,0,0.49464668094218417,0.0,0.0,0.0,0.49464668094218417
15,0,33,33,0,150,161,0,0.5176848874598071,0.0,0.0,0.0,0.5176848874598071
20,0,30,30,0,124,110,0,0.4700854700854701,0.0,0.0,0.0,0.4700854700854701
25,0,30,30,0,94,93,0,0.49732620320855614,0.0,0.0,0.0,0.49732620320855614
30,0,27,27,0,85,71,0,0.4551282051282051,0.0,0.0,0.0,0.4551282051282051
35,0,21,21,0,83,51,0,0.3805970149253731,0.0,0.0,0.0,0.3805970149253731
40,0,26,26,0,57,60,0,0.5128205128205128,0.0,0.0,0.0,0.5128205128205128
45,0,20,20,0,49,55,0,0.5288461538461539,0.0,0.0,0.0,0.5288461538461539
50,0,18,18,0,60,34,0,0.3617021276595745,0.0,0.0,0.0,0.3617021276595745
55,0,16,16,0,51,34,0,0.4,0.0,0.0,0.0,0.4
60,0,19,19,0,45,33,0,0.4230769230769231,0.0,0.0,0.0,0.4230769230769231
65,0,13,13,0,40,32,0,0.4444444444444444,0.0,0.0,0.0,0.4444444444444444
70,0,12,12,0,43,24,0,0.3582089552238806,0.0,0.0,0.0,0.3582089552238806
75,0,10,10,0,40,23,0,0.36507936507936506,0.0,0.0,0.0,0.36507936507936506
80,0,10,10,0,27,32,0,0.5423728813559322,0.0,0.0,0.0,0.5423728813559322
85,0,14,14,0,31,24,0,0.43636363636363634,0.0,0.0,0.0,0.43636363636363634
90,0,9,9,0,28,24,0,0.46153846153846156,0.0,0.0,0.0,0.46153846153846156
