25/9/23;0:8:35;2868;25.5000;99.9000;3.0;4.0;4.9;10.4;
25/9/23;0:19:22;2869;25.5000;99.9000;3.0;4.0;5.6;16.0;
25/9/23;0:30:9;2870;25.7000;99.9000;2.0;3.0;4.0;11.9;
25/9/23;0:40:56;2871;25.5000;99.9000;3.0;4.0;5.7;9.5;
25/9/23;0:51:43;2872;25.4000;99.9000;3.0;4.0;5.8;16.4;
25/9/23;1:2:30;2873;25.4000;99.9000;5.0;6.0;4.6;7.8;
25/9/23;1:13:17;2874;25.3000;99.9000;4.0;5.0;6.0;21.5;
25/9/23;1:24:4;2875;25.2000;99.9000;4.0;5.0;5.0;15.3;
25/9/23;1:34:52;2876;25.2000;99.9000;3.0;4.0;5.0;14.9;
25/9/23;1:45:39;2877;25.1000;99.9000;4.0;5.0;4.7;9.6;
25/9/23;1:56:26;2878;25.0000;99.9000;3.0;4.0;5.7;19.4;
25/9/23;2:7:13;2879;24.9000;99.9000;4.0;5.0;4.9;10.0;
25/9/23;2:18:0;2880;24.9000;99.9000;5.0;6.0;6.0;11.0;
25/9/23;2:28:48;2881;24.8000;99.9000;3.0;4.0;5.8;11.2;
25/9/23;2:39:34;2882;24.7000;99.9000;2.0;3.0;6.6;13.8;
25/9/23;2:50:21;2883;24.7000;99.9000;3.0;4.0;6.7;16.2;
25/9/23;3:1:8;2884;24.7000;99.9000;5.0;6.0;5.6;10.9;
25/9/23;3:11:56;2885;24.5000;99.9000;4.0;5.0;5.2;8.6;
25/9/23;3:22:43;2886;24.5000;99.9000;4.0;5.0;6.5;13.5;
25/9/23;3:33:30;2887;24.4000;99.9000;7.0;8.0;5.6;9.1;
25/9/23;3:44:17;2888;24.4000;99.9000;8.0;9.0;6.1;7.2;
25/9/23;3:55:5;2889;24.5000;99.9000;6.0;7.0;5.8;9.1;
25/9/23;4:5:52;2890;24.3000;99.9000;6.0;7.0;6.7;16.4;
25/9/23;4:16:39;2891;24.2000;99.9000;7.0;8.0;6.4;15.9;
25/9/23;4:27:26;2892;24.1000;99.9000;6.0;7.0;4.5;9.3;
25/9/23;4:38:13;2893;24.0000;99.9000;4.0;5.0;6.5;12.3;
25/9/23;4:49:1;2894;23.9000;99.9000;4.0;5.0;5.7;15.0;
25/9/23;4:59:48;2895;23.9000;99.9000;7.0;8.0;5.3;9.1;
25/9/23;5:10:35;2896;23.8000;99.9000;9.0;10.0;5.1;9.4;
25/9/23;5:21:22;2897;23.8000;99.9000;9.0;10.0;6.1;13.6;
25/9/23;5:32:9;2898;23.8000;99.9000;6.0;7.0;6.0;9.9;
25/9/23;5:42:57;2899;23.9000;99.9000;2.0;3.0;7.7;17.6;
25/9/23;5:53:44;2900;23.9000;99.9000;10.0;11.0;8.0;14.5;
25/9/23;6:4:33;2901;24.2000;99.9000;6.0;7.0;7.1;11.1;
25/9/23;6:15:21;2902;25.7000;99.9000;5.0;6.0;7.5;9.9;
25/9/23;6:26:9;2903;26.9000;99.9000;5.0;6.0;7.5;13.7;
25/9/23;6:36:58;2904;27.6000;99.9000;6.0;7.0;7.4;8.3;
25/9/23;6:47:46;2905;28.5000;99.9000;4.0;5.0;7.9;15.0;
25/9/23;6:58:35;2906;29.1000;99.9000;5.0;6.0;7.2;14.0;
25/9/23;7:9:22;2907;30.7000;93.0000;1.0;2.0;6.4;13.9;
25/9/23;7:20:10;2908;31.4000;90.1000;1.0;2.0;7.0;12.7;
25/9/23;7:30:58;2909;31.6000;87.0000;1.0;2.0;6.5;7.2;
25/9/23;7:41:46;2910;32.8000;80.0000;3.0;4.0;6.6;11.0;
25/9/23;7:52:34;2911;33.6000;75.7000;2.0;3.0;6.1;9.8;
25/9/23;8:3:21;2912;33.5000;74.3000;2.0;3.0;6.6;8.3;
25/9/23;8:14:8;2913;33.8000;73.2000;2.0;3.0;6.4;9.1;
25/9/23;8:24:55;2914;34.1000;72.3000;4.0;5.0;6.8;13.2;
25/9/23;8:35:42;2915;34.2000;72.0000;2.0;3.0;5.3;7.2;
25/9/23;8:46:30;2916;34.9000;70.3000;2.0;3.0;7.0;8.8;
25/9/23;8:57:17;2917;35.2000;67.9000;1.0;2.0;6.8;10.0;
25/9/23;9:8:4;2918;35.6000;66.9000;1.0;2.0;6.9;17.4;
25/9/23;9:18:51;2919;35.5000;67.0000;1.0;2.0;6.3;14.2;
25/9/23;9:29:37;2920;35.8000;66.5000;1.0;2.0;6.0;7.0;
25/9/23;9:40:23;2921;34.6000;69.4000;1.0;2.0;6.2;9.6;
25/9/23;9:51:11;2922;34.4000;70.8000;1.0;2.0;7.6;13.3;
25/9/23;10:1:58;2923;34.7000;70.2000;2.0;3.0;8.2;14.9;
25/9/23;10:12:46;2924;35.3000;68.0000;1.0;2.0;10.2;18.3;
25/9/23;10:23:33;2925;36.4000;65.2000;1.0;2.0;8.2;20.0;
25/9/23;10:34:20;2926;35.1000;67.6000;1.0;2.0;7.4;12.5;
25/9/23;10:45:6;2927;34.9000;67.2000;1.0;2.0;7.8;21.1;
25/9/23;10:55:54;2928;34.6000;70.2000;1.0;2.0;9.3;12.5;
25/9/23;11:6:42;2929;36.0000;66.4000;1.0;2.0;8.9;14.6;
25/9/23;11:17:28;2930;36.2000;64.8000;1.0;2.0;7.5;12.6;
25/9/23;11:28:16;2931;35.6000;66.0000;1.0;2.0;11.6;25.8;
25/9/23;11:39:2;2932;35.8000;66.0000;1.0;2.0;10.9;28.6;
25/9/23;11:49:49;2933;35.5000;65.9000;1.0;2.0;7.7;11.8;
25/9/23;12:0:37;2934;35.9000;65.2000;1.0;2.0;8.0;16.1;
25/9/23;12:11:24;2935;35.7000;64.7000;1.0;2.0;9.0;14.2;
25/9/23;12:22:10;2936;35.7000;64.5000;1.0;2.0;7.3;9.5;
25/9/23;12:32:57;2937;35.4000;65.0000;1.0;2.0;6.9;9.6;
25/9/23;12:43:44;2938;35.2000;64.2000;0.0;1.0;7.7;11.1;
25/9/23;12:54:32;2939;35.9000;62.7000;1.0;2.0;6.6;7.4;
25/9/23;13:5:19;2940;35.4000;63.7000;1.0;2.0;7.8;9.1;
25/9/23;13:16:6;2941;35.0000;64.6000;1.0;2.0;8.0;9.2;
25/9/23;13:26:52;2942;35.0000;64.0000;0.0;1.0;7.2;9.0;
25/9/23;13:37:39;2943;34.3000;66.0000;0.0;1.0;6.7;9.6;
25/9/23;13:48:26;2944;33.8000;67.3000;0.0;1.0;6.8;8.7;
25/9/23;13:59:14;2945;34.2000;66.1000;2.0;3.0;7.7;15.4;
25/9/23;14:10:2;2946;34.3000;66.5000;1.0;2.0;7.5;9.8;
25/9/23;14:20:49;2947;34.4000;65.7000;1.0;2.0;7.9;16.3;
25/9/23;14:31:36;2948;34.0000;66.3000;1.0;2.0;8.2;15.8;
25/9/23;14:42:23;2949;33.3000;68.4000;1.0;2.0;8.5;12.0;
25/9/23;14:53:10;2950;32.9000;70.2000;1.0;2.0;8.2;11.3;
25/9/23;15:3:57;2951;33.1000;69.2000;2.0;3.0;9.7;13.0;
25/9/23;15:14:44;2952;32.2000;71.6000;1.0;2.0;11.0;17.2;
25/9/23;15:25:31;2953;31.9000;72.1000;1.0;2.0;8.6;12.5;
25/9/23;15:36:18;2954;31.8000;72.2000;1.0;2.0;10.4;12.2;
25/9/23;15:47:5;2955;32.2000;70.9000;1.0;2.0;13.2;18.4;
25/9/23;15:57:52;2956;31.6000;72.7000;1.0;2.0;12.2;14.6;
25/9/23;16:4:10;1;27.3000;57.6000;-1.0;-1.0;15.8;30.1;
25/9/23;16:15:2;2;27.3000;49.6000;1.0;2.0;17.1;24.1;
25/9/23;16:25:50;3;29.2000;61.9000;3.0;4.0;15.4;17.2;
25/9/23;16:36:36;4;29.0000;61.9000;3.0;4.0;14.3;22.5;
25/9/23;16:47:23;5;28.5000;62.4000;3.0;4.0;15.7;17.5;
25/9/23;16:58:11;6;28.6000;62.0000;1.0;2.0;14.9;17.9;
25/9/23;17:8:58;7;28.5000;62.6000;2.0;3.0;11.3;13.5;
25/9/23;17:19:45;8;28.0000;64.5000;2.0;3.0;9.0;11.8;
25/9/23;17:30:32;9;27.6000;65.7000;1.0;2.0;10.5;13.1;
25/9/23;17:41:19;10;27.3000;67.7000;1.0;2.0;10.5;12.2;
25/9/23;17:52:6;11;27.0000;68.7000;1.0;2.0;9.2;15.0;
25/9/23;18:2:53;12;27.0000;68.9000;1.0;2.0;9.3;12.8;
25/9/23;18:13:40;13;27.0000;69.1000;1.0;2.0;10.5;17.5;
25/9/23;18:24:26;14;26.7000;70.0000;2.0;3.0;10.1;19.5;
25/9/23;18:35:13;15;26.7000;69.8000;1.0;2.0;9.5;16.4;
25/9/23;18:46:1;16;26.6000;70.0000;2.0;3.0;12.3;18.7;
25/9/23;18:56:48;17;26.6000;70.0000;2.0;3.0;12.2;13.6;
25/9/23;19:7:35;18;26.5000;70.9000;3.0;4.0;13.5;19.7;
25/9/23;19:18:22;19;26.3000;71.8000;3.0;4.0;14.9;21.9;
25/9/23;19:29:9;20;26.3000;72.4000;2.0;3.0;15.6;25.7;
25/9/23;19:39:56;21;26.3000;72.1000;3.0;4.0;16.2;32.1;
25/9/23;19:50:43;22;26.2000;73.0000;6.0;7.0;17.6;25.4;
25/9/23;20:1:30;23;26.1000;73.4000;5.0;6.0;16.7;24.4;
25/9/23;20:12:17;24;25.9000;74.1000;5.0;6.0;15.9;24.7;
25/9/23;20:23:4;25;25.9000;74.6000;4.0;5.0;14.5;21.8;
25/9/23;20:33:51;26;25.8000;75.0000;3.0;4.0;16.3;39.8;
25/9/23;20:44:38;27;25.5000;79.2000;4.0;5.0;14.9;25.5;
25/9/23;20:55:25;28;25.4000;77.6000;3.0;4.0;13.6;22.2;
25/9/23;21:6:12;29;25.4000;77.5000;3.0;4.0;14.9;21.1;
25/9/23;21:16:59;30;25.4000;77.7000;5.0;6.0;14.6;20.2;
25/9/23;21:27:46;31;25.1000;79.9000;4.0;5.0;13.9;29.1;
25/9/23;21:38:33;32;25.1000;80.5000;6.0;7.0;12.2;18.3;
25/9/23;21:49:20;33;25.2000;80.2000;3.0;4.0;13.2;19.8;
25/9/23;22:0:7;34;25.0000;81.9000;3.0;4.0;15.1;20.3;
25/9/23;22:10:54;35;24.9000;82.5000;3.0;4.0;17.4;41.8;
25/9/23;22:21:41;36;24.7000;83.8000;3.0;4.0;19.3;27.8;
25/9/23;22:32:28;37;24.4000;85.7000;4.0;5.0;21.0;32.8;
25/9/23;22:43:15;38;24.4000;86.6000;5.0;6.0;17.1;27.0;
25/9/23;22:54:3;39;24.1000;87.5000;6.0;7.0;19.3;29.3;
25/9/23;23:4:49;40;23.9000;89.3000;5.0;6.0;20.0;32.8;
25/9/23;23:15:36;41;23.7000;90.1000;4.0;5.0;17.5;22.8;
25/9/23;23:26:23;42;23.6000;90.6000;6.0;7.0;20.9;39.8;
25/9/23;23:37:10;43;23.5000;91.0000;3.0;4.0;18.5;24.9;
25/9/23;23:47:56;44;23.4000;91.4000;5.0;6.0;21.4;28.9;
25/9/23;23:58:44;45;23.5000;91.5000;4.0;5.0;21.1;33.7;
