Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,14,33,19,356,179,351,53,0.7529286474973376,0.6654205607476635,0.8704156479217604,0.7542372881355932,0.7663398994325783
10,14,30,16,179,96,171,24,0.7446808510638298,0.6509090909090909,0.8817733990147784,0.7489539748953975,0.7611114186085128
15,14,26,12,120,65,113,15,0.744408945686901,0.6486486486486487,0.8888888888888888,0.75,0.761860174781523
20,14,23,9,91,46,87,11,0.7574468085106383,0.6642335766423357,0.8921568627450981,0.7615062761506276,0.7731461005454814
25,14,17,3,69,37,71,11,0.7446808510638298,0.6509433962264151,0.8625,0.7419354838709677,0.7599537037037037
30,14,21,7,59,37,54,7,0.7197452229299363,0.6145833333333334,0.8939393939393939,0.7283950617283951,0.7436729936729937
35,13,20,7,50,25,50,10,0.7407407407407407,0.6666666666666666,0.8333333333333334,0.7407407407407407,0.75
40,13,14,1,46,19,47,6,0.788135593220339,0.7076923076923077,0.8846153846153846,0.7863247863247863,0.7983682983682984
45,13,21,8,38,19,40,8,0.7428571428571429,0.6666666666666666,0.8260869565217391,0.7378640776699029,0.7520265291083272
50,11,13,2,34,19,35,6,0.7340425531914894,0.6415094339622641,0.85,0.7311827956989247,0.749074074074074
55,10,16,6,31,22,26,7,0.6627906976744186,0.5849056603773585,0.8157894736842105,0.6813186813186813,0.6787280701754386
60,14,12,-2,28,20,28,3,0.7088607594936709,0.5833333333333334,0.9032258064516129,0.7088607594936709,0.7432795698924731
