Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,20,53,33,213,117,473,138,0.7290116896918172,0.6454545454545455,0.6068376068376068,0.6255506607929515,0.704266261045922
10,20,47,27,105,68,230,68,0.7112526539278131,0.6069364161849711,0.6069364161849711,0.6069364161849711,0.689374248360942
15,20,38,18,69,46,148,51,0.6910828025477707,0.6,0.575,0.5872340425531914,0.6689432989690721
20,19,31,12,59,31,118,28,0.75,0.6555555555555556,0.6781609195402298,0.6666666666666666,0.735053614132531
25,20,31,11,42,34,88,25,0.6878306878306878,0.5526315789473685,0.6268656716417911,0.5874125874125874,0.6740885735258135
30,20,32,12,34,30,69,24,0.6560509554140127,0.53125,0.5862068965517241,0.5573770491803278,0.6415882967607105
35,19,23,4,27,20,67,21,0.6962962962962963,0.574468085106383,0.5625,0.5684210526315789,0.6663074712643677
40,17,22,5,36,21,51,10,0.7372881355932204,0.631578947368421,0.782608695652174,0.6990291262135923,0.7454710144927537
45,16,21,5,23,17,47,18,0.6666666666666666,0.575,0.5609756097560976,0.5679012345679012,0.6476753048780488
50,18,20,2,17,16,47,15,0.6736842105263158,0.5151515151515151,0.53125,0.5230769230769231,0.638640873015873
