Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,16,16,0,428,0,511,0,1.0,1.0,1.0,1.0,1.0
10,16,16,0,213,0,257,0,1.0,1.0,1.0,1.0,1.0
15,15,15,0,140,0,173,0,1.0,1.0,1.0,1.0,1.0
20,14,14,0,110,0,125,0,1.0,1.0,1.0,1.0,1.0
25,14,14,0,84,0,103,1,0.9946808510638298,1.0,0.9882352941176471,0.9940828402366864,0.9941176470588236
30,15,15,0,70,0,87,0,1.0,1.0,1.0,1.0,1.0
35,15,16,1,57,0,73,5,0.9629629629629629,1.0,0.9193548387096774,0.957983193277311,0.9596774193548387
40,13,13,0,55,0,63,0,1.0,1.0,1.0,1.0,1.0
45,12,13,1,48,0,56,1,0.9904761904761905,1.0,0.9795918367346939,0.9896907216494846,0.9897959183673469
50,14,14,0,41,0,51,2,0.9787234042553191,1.0,0.9534883720930233,0.9761904761904762,0.9767441860465116
55,12,14,2,35,0,48,3,0.9651162790697675,1.0,0.9210526315789473,0.958904109589041,0.9605263157894737
60,12,12,0,32,0,45,2,0.9746835443037974,1.0,0.9411764705882353,0.9696969696969697,0.9705882352941176
