Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,12,48,36,425,154,326,32,0.8014941302027748,0.7340241796200345,0.9299781181619255,0.8204633204633205,0.8045723924142961
10,11,35,24,212,80,162,15,0.7974413646055437,0.726027397260274,0.933920704845815,0.8169556840077071,0.8016710962245603
15,12,27,15,119,26,135,33,0.8115015974440895,0.8206896551724138,0.7828947368421053,0.8013468013468014,0.8107020268061458
20,10,23,13,101,35,86,13,0.7957446808510639,0.7426470588235294,0.8859649122807017,0.808,0.7983543569667971
25,10,20,10,82,21,75,10,0.8351063829787234,0.7961165048543689,0.8913043478260869,0.841025641025641,0.8362771739130435
30,9,20,11,68,16,64,9,0.8407643312101911,0.8095238095238095,0.8831168831168831,0.84472049689441,0.8415584415584416
35,11,16,5,59,17,54,4,0.8432835820895522,0.7763157894736842,0.9365079365079365,0.8489208633093526,0.8485356583948134
40,10,21,11,48,14,46,10,0.7966101694915254,0.7741935483870968,0.8275862068965517,0.8,0.7971264367816092
45,11,17,6,41,10,44,10,0.8095238095238095,0.803921568627451,0.803921568627451,0.803921568627451,0.8093681917211328
50,9,16,7,35,8,42,9,0.8191489361702128,0.813953488372093,0.7954545454545454,0.8045977011494253,0.8177272727272726
55,9,15,6,36,11,31,8,0.7790697674418605,0.7659574468085106,0.8181818181818182,0.7912087912087912,0.7781385281385282
60,9,11,2,35,11,30,3,0.8227848101265823,0.7608695652173914,0.9210526315789473,0.8333333333333334,0.826379974326059
65,11,15,4,31,17,23,2,0.7397260273972602,0.6458333333333334,0.9393939393939394,0.7654320987654321,0.7571969696969697
70,9,15,6,28,10,26,3,0.8059701492537313,0.7368421052631579,0.9032258064516129,0.8115942028985508,0.8127240143369175
