Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,16,34,18,116,72,527,224,0.6847710330138446,0.6170212765957447,0.3411764705882353,0.4393939393939394,0.6104880683492095
10,16,25,9,48,33,268,121,0.6723404255319149,0.5925925925925926,0.28402366863905326,0.384,0.5871945585720183
15,15,20,5,28,20,181,84,0.6677316293929713,0.5833333333333334,0.25,0.35,0.5752487562189055
20,14,15,1,22,10,140,63,0.6893617021276596,0.6875,0.25882352941176473,0.37606837606837606,0.596078431372549
25,14,13,-1,14,10,111,53,0.6648936170212766,0.5833333333333334,0.208955223880597,0.3076923076923077,0.5631552978907117
30,14,14,0,13,11,91,42,0.6624203821656051,0.5416666666666666,0.23636363636363636,0.3291139240506329,0.5642602495543673
35,16,12,-4,8,10,79,38,0.6444444444444445,0.4444444444444444,0.17391304347826086,0.25,0.5307767464582316
40,14,11,-3,10,8,67,33,0.652542372881356,0.5555555555555556,0.23255813953488372,0.32786885245901637,0.5629457364341085
45,13,14,1,9,6,59,31,0.6476190476190476,0.6,0.225,0.32727272727272727,0.5663461538461538
50,13,7,-6,5,4,56,29,0.648936170212766,0.5555555555555556,0.14705882352941177,0.23255813953488372,0.5401960784313725
55,14,7,-7,7,3,53,23,0.6976744186046512,0.7,0.23333333333333334,0.35,0.5898809523809524
60,14,5,-9,4,2,52,21,0.7088607594936709,0.6666666666666666,0.16,0.25806451612903225,0.5614814814814815
