Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,16,16,0,500,0,433,0,1.0,1.0,1.0,1.0,1.0
10,16,16,0,245,0,218,4,0.9914346895074947,1.0,0.9839357429718876,0.9919028340080972,0.9919678714859438
15,15,15,0,167,0,143,1,0.9967845659163987,1.0,0.9940476190476191,0.9970149253731343,0.9970238095238095
20,16,16,0,123,0,108,3,0.9871794871794872,1.0,0.9761904761904762,0.9879518072289156,0.9880952380952381
25,15,15,0,100,0,87,0,1.0,1.0,1.0,1.0,1.0
30,14,14,0,83,0,73,0,1.0,1.0,1.0,1.0,1.0
35,15,15,0,73,0,61,0,1.0,1.0,1.0,1.0,1.0
40,14,15,1,60,0,56,1,0.9914529914529915,1.0,0.9836065573770492,0.9917355371900827,0.9918032786885246
45,15,15,0,53,0,51,0,1.0,1.0,1.0,1.0,1.0
50,14,14,0,47,0,46,1,0.9893617021276596,1.0,0.9791666666666666,0.9894736842105263,0.9895833333333333
55,12,12,0,45,0,38,2,0.9764705882352941,1.0,0.9574468085106383,0.9782608695652174,0.9787234042553192
60,13,13,0,40,0,38,0,1.0,1.0,1.0,1.0,1.0
65,12,12,0,40,0,32,0,1.0,1.0,1.0,1.0,1.0
70,13,13,0,35,0,32,0,1.0,1.0,1.0,1.0,1.0
75,14,14,0,33,0,30,0,1.0,1.0,1.0,1.0,1.0
80,11,12,1,28,0,30,1,0.9830508474576272,1.0,0.9655172413793104,0.9824561403508771,0.9827586206896552
85,11,11,0,30,0,25,0,1.0,1.0,1.0,1.0,1.0
90,12,12,0,27,0,25,0,1.0,1.0,1.0,1.0,1.0
