Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,17,17,0,468,0,467,0,1.0,1.0,1.0,1.0,1.0
10,17,17,0,233,0,235,0,1.0,1.0,1.0,1.0,1.0
15,17,17,0,156,0,156,0,1.0,1.0,1.0,1.0,1.0
20,16,16,0,115,0,119,0,1.0,1.0,1.0,1.0,1.0
25,15,15,0,92,0,95,0,1.0,1.0,1.0,1.0,1.0
30,16,16,0,77,0,79,0,1.0,1.0,1.0,1.0,1.0
35,14,14,0,68,0,66,0,1.0,1.0,1.0,1.0,1.0
40,15,15,0,57,0,60,0,1.0,1.0,1.0,1.0,1.0
45,16,16,0,50,0,54,0,1.0,1.0,1.0,1.0,1.0
50,14,14,0,45,0,48,1,0.9893617021276596,1.0,0.9782608695652174,0.989010989010989,0.9891304347826086
55,14,14,0,43,0,42,0,1.0,1.0,1.0,1.0,1.0
60,14,14,0,37,0,41,0,1.0,1.0,1.0,1.0,1.0
65,14,14,0,35,0,37,0,1.0,1.0,1.0,1.0,1.0
70,13,13,0,33,0,34,0,1.0,1.0,1.0,1.0,1.0
75,14,14,0,30,0,32,1,0.9841269841269841,1.0,0.967741935483871,0.9836065573770492,0.9838709677419355
80,12,12,0,27,0,32,0,1.0,1.0,1.0,1.0,1.0
