teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp,path_cm,path_eventos
sem_erro,catboost,lacuna,20,5,5,947,947,251,696,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_catboost_lacuna_jan20_passo5_eventos.png
sem_erro,catboost,oscilacao,90,90,90,52,52,28,24,0,52,0,10,10,0.6153846153846154,0.6153846153846154,0.0,0.0,0.0,0.6153846153727811,32,20,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_catboost_oscilacao_jan90_passo90_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_catboost_oscilacao_jan90_passo90_eventos.png
sem_erro,catboost,queda,100,90,90,52,52,26,26,0,52,0,8,8,0.7115384615384616,0.7115384615384616,0.0,0.0,0.0,0.7115384615247782,37,15,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_catboost_queda_jan100_passo90_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_catboost_queda_jan100_passo90_eventos.png
sem_erro,mlp,lacuna,50,45,45,105,105,39,66,0,105,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999904762,105,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_mlp_lacuna_jan50_passo45_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_mlp_lacuna_jan50_passo45_eventos.png
sem_erro,mlp,oscilacao,20,20,20,237,237,83,154,0,237,0,8,8,0.9578059071729957,0.9578059071729957,0.0,0.0,0.0,0.9578059071689544,227,10,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_mlp_oscilacao_jan20_passo20_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_mlp_oscilacao_jan20_passo20_eventos.png
sem_erro,mlp,queda,30,20,20,237,237,64,173,0,237,0,1,1,0.9915611814345991,0.9915611814345991,0.0,0.0,0.0,0.9915611814304154,235,2,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_mlp_queda_jan30_passo20_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_mlp_queda_jan30_passo20_eventos.png
sem_erro,random_forest,lacuna,20,5,5,947,947,251,696,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_random_forest_lacuna_jan20_passo5_eventos.png
sem_erro,random_forest,oscilacao,50,45,45,105,105,44,61,0,105,0,14,14,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.8571428571346938,90,15,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_random_forest_oscilacao_jan50_passo45_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_random_forest_oscilacao_jan50_passo45_eventos.png
sem_erro,random_forest,queda,20,15,15,316,316,71,245,0,316,0,8,8,0.9715189873417721,0.9715189873417721,0.0,0.0,0.0,0.9715189873386978,307,9,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_random_forest_queda_jan20_passo15_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_random_forest_queda_jan20_passo15_eventos.png
sem_erro,xgboost,lacuna,20,5,5,947,947,251,696,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Temperatura\rodada_3\sem_erro\Temperatura_20231007_0000_to_20231109_0000_rodada_3_sem_erro_xgboost_lacuna_jan20_passo5_eventos.png
