Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,21,21,0,235,700,0,0.7486631016042781,0.0,0.0,0.0,0.7486631016042781
10,0,14,14,0,118,350,0,0.7478632478632479,0.0,0.0,0.0,0.7478632478632479
15,0,17,17,0,80,232,0,0.7435897435897436,0.0,0.0,0.0,0.7435897435897436
20,0,12,12,0,50,184,0,0.7863247863247863,0.0,0.0,0.0,0.7863247863247863
25,0,10,10,0,42,145,0,0.7754010695187166,0.0,0.0,0.0,0.7754010695187166
30,0,11,11,0,41,115,0,0.7371794871794872,0.0,0.0,0.0,0.7371794871794872
35,0,8,8,0,27,107,0,0.7985074626865671,0.0,0.0,0.0,0.7985074626865671
40,0,12,12,0,26,91,0,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778
45,0,9,9,0,19,85,0,0.8173076923076923,0.0,0.0,0.0,0.8173076923076923
50,0,7,7,0,16,78,0,0.8297872340425532,0.0,0.0,0.0,0.8297872340425532
55,0,8,8,0,18,67,0,0.788235294117647,0.0,0.0,0.0,0.788235294117647
60,0,7,7,0,16,62,0,0.7948717948717948,0.0,0.0,0.0,0.7948717948717948
65,0,8,8,0,15,57,0,0.7916666666666666,0.0,0.0,0.0,0.7916666666666666
70,0,8,8,0,12,55,0,0.8208955223880597,0.0,0.0,0.0,0.8208955223880597
75,0,6,6,0,8,55,0,0.873015873015873,0.0,0.0,0.0,0.873015873015873
80,0,7,7,0,11,48,0,0.8135593220338984,0.0,0.0,0.0,0.8135593220338984
