Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,14,14,0,485,93,352,1,0.8990332975295381,0.8391003460207612,0.9979423868312757,0.9116541353383458,0.8944768113931659
10,14,14,0,242,49,174,1,0.8927038626609443,0.8316151202749141,0.9958847736625515,0.9063670411985019,0.8880769159792579
15,14,14,0,163,32,115,1,0.8938906752411575,0.8358974358974359,0.9939024390243902,0.9080779944289693,0.8881076820972291
20,13,12,-1,119,26,86,2,0.8798283261802575,0.8206896551724138,0.9834710743801653,0.8947368421052632,0.8756641086186541
25,14,13,-1,100,20,67,0,0.893048128342246,0.8333333333333334,1.0,0.9090909090909091,0.8850574712643677
30,14,13,-1,82,17,56,1,0.8846153846153846,0.8282828282828283,0.9879518072289156,0.9010989010989011,0.8775375474500742
35,12,11,-1,71,14,48,0,0.8947368421052632,0.8352941176470589,1.0,0.9102564102564102,0.8870967741935484
40,12,11,-1,58,13,43,3,0.8632478632478633,0.8169014084507042,0.9508196721311475,0.8787878787878788,0.8593384074941453
45,12,12,0,52,11,40,1,0.8846153846153846,0.8253968253968254,0.9811320754716981,0.896551724137931,0.8827229004809471
50,13,12,-1,52,10,32,0,0.8936170212765957,0.8387096774193549,1.0,0.9122807017543859,0.8809523809523809
55,12,12,0,43,10,29,3,0.8470588235294118,0.8113207547169812,0.9347826086956522,0.8686868686868687,0.839186176142698
60,12,11,-1,39,8,28,3,0.8589743589743589,0.8297872340425532,0.9285714285714286,0.8764044943820225,0.8531746031746033
65,12,12,0,36,8,27,1,0.875,0.8181818181818182,0.972972972972973,0.8888888888888888,0.8722007722007723
70,11,10,-1,36,7,24,0,0.8955223880597015,0.8372093023255814,1.0,0.9113924050632911,0.8870967741935484
75,13,13,0,35,5,23,0,0.9206349206349206,0.875,1.0,0.9333333333333333,0.9107142857142857
80,11,9,-2,30,8,20,1,0.847457627118644,0.7894736842105263,0.967741935483871,0.8695652173913043,0.8410138248847927
85,11,9,-2,30,7,18,0,0.8727272727272727,0.8108108108108109,1.0,0.8955223880597015,0.86
90,12,10,-2,27,9,16,0,0.8269230769230769,0.75,1.0,0.8571428571428571,0.8200000000000001
95,13,11,-2,25,7,17,0,0.8571428571428571,0.78125,1.0,0.8771929824561403,0.8541666666666667
100,10,10,0,26,4,16,1,0.8936170212765957,0.8666666666666667,0.9629629629629629,0.9122807017543859,0.8814814814814815
