Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,18,30,12,270,57,570,44,0.8926673751328374,0.8256880733944955,0.8598726114649682,0.8424336973478939,0.8844817602779387
10,18,24,6,135,29,287,20,0.8959660297239915,0.823170731707317,0.8709677419354839,0.8463949843260188,0.8895977950183749
15,17,23,6,88,16,194,16,0.8980891719745223,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.884981684981685
20,16,22,6,68,16,141,11,0.885593220338983,0.8095238095238095,0.8607594936708861,0.8343558282208589,0.8794243328227043
25,16,21,5,49,13,112,15,0.8518518518518519,0.7903225806451613,0.765625,0.7777777777777778,0.8308125
30,16,20,4,46,10,96,5,0.9044585987261147,0.8214285714285714,0.9019607843137255,0.8598130841121495,0.9038105808361081
35,13,17,4,41,8,82,4,0.9111111111111111,0.8367346938775511,0.9111111111111111,0.8723404255319149,0.9111111111111111
40,13,17,4,33,6,69,10,0.864406779661017,0.8461538461538461,0.7674418604651163,0.8048780487804879,0.8437209302325581
45,15,17,2,28,5,67,5,0.9047619047619048,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.889520202020202
50,15,17,2,23,5,57,10,0.8421052631578947,0.8214285714285714,0.696969696969697,0.7540983606557377,0.8081622678396871
