teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp
sem_erro,catboost,lacuna,20,5,5,23,23,16,7,0,23,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,23,0,0
sem_erro,catboost,lacuna,20,10,10,12,12,8,4,0,12,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0
sem_erro,catboost,lacuna,20,15,15,8,8,5,3,0,8,0,2,2,0.25,0.25,0.0,0.0,0.0,0.24999999996875,2,6,0,0
sem_erro,catboost,lacuna,20,20,20,6,6,4,2,0,6,0,2,2,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666663888888,1,5,0,0
sem_erro,catboost,lacuna,30,5,5,21,21,16,5,0,21,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,21,0,0
sem_erro,catboost,lacuna,30,10,10,11,11,8,3,0,11,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,0
sem_erro,catboost,lacuna,30,15,15,7,7,5,2,0,7,0,2,2,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.2857142856734694,2,5,0,0
sem_erro,catboost,lacuna,40,5,5,19,19,16,3,0,19,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,19,0,0
sem_erro,catboost,lacuna,40,10,10,10,10,8,2,0,10,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0
sem_erro,catboost,oscilacao,20,5,5,23,23,14,9,0,23,0,1,1,0.782608695652174,0.782608695652174,0.0,0.0,0.0,0.7826086956181475,18,5,0,0
sem_erro,catboost,oscilacao,20,10,10,12,12,7,5,0,12,0,1,1,0.75,0.75,0.0,0.0,0.0,0.7499999999375,9,3,0,0
sem_erro,catboost,oscilacao,20,15,15,8,8,5,3,0,8,0,1,1,0.75,0.75,0.0,0.0,0.0,0.74999999990625,6,2,0,0
sem_erro,catboost,oscilacao,20,20,20,6,6,4,2,0,6,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999998333333,6,0,0,0
