Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,14,42,28,404,101,284,148,0.7342582710779082,0.8,0.7318840579710145,0.7644276253547777,0.734773197816676
10,14,37,23,209,53,138,69,0.7398720682302772,0.7977099236641222,0.7517985611510791,0.774074074074074,0.7371558250781574
15,14,35,21,139,38,90,46,0.731629392971246,0.7853107344632768,0.7513513513513513,0.7679558011049724,0.7272381756756756
20,14,32,18,101,25,68,41,0.7191489361702128,0.8015873015873016,0.7112676056338029,0.753731343283582,0.7212252006663638
25,14,28,14,79,22,55,32,0.7127659574468085,0.7821782178217822,0.7117117117117117,0.7452830188679245,0.712998712998713
30,14,26,12,71,20,43,23,0.7261146496815286,0.7802197802197802,0.7553191489361702,0.7675675675675676,0.7189294157379265
35,13,26,13,57,15,40,22,0.7238805970149254,0.7916666666666666,0.7215189873417721,0.7549668874172185,0.7243958573072498
40,12,24,12,50,11,35,22,0.7203389830508474,0.819672131147541,0.6944444444444444,0.7518796992481203,0.7276570048309179
45,13,18,5,48,15,27,15,0.7142857142857143,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7023809523809523
50,12,20,8,44,15,23,12,0.7127659574468085,0.7457627118644068,0.7857142857142857,0.7652173913043478,0.6954887218045113
55,12,20,8,42,9,25,10,0.7790697674418605,0.8235294117647058,0.8076923076923077,0.8155339805825242,0.7714932126696833
60,10,21,11,35,13,17,14,0.6582278481012658,0.7291666666666666,0.7142857142857143,0.7216494845360825,0.6404761904761904
65,11,17,6,30,13,15,15,0.6164383561643836,0.6976744186046512,0.6666666666666666,0.6818181818181818,0.6011904761904762
70,12,19,7,27,11,17,12,0.6567164179104478,0.7105263157894737,0.6923076923076923,0.7012987012987013,0.6497252747252746
