Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,14,44,30,416,103,282,136,0.7449306296691569,0.8015414258188824,0.7536231884057971,0.776844070961718,0.7430453604366648
10,14,38,24,206,48,143,72,0.744136460554371,0.8110236220472441,0.7410071942446043,0.7744360902255639,0.7448491468605221
15,14,27,13,139,37,91,46,0.7348242811501597,0.7897727272727273,0.7513513513513513,0.7700831024930748,0.7311444256756756
20,14,27,13,102,20,73,40,0.7446808510638298,0.8360655737704918,0.7183098591549296,0.7727272727272727,0.7516280478570347
25,14,27,13,81,24,53,30,0.7127659574468085,0.7714285714285715,0.7297297297297297,0.75,0.709020709020709
30,14,27,13,68,21,42,26,0.7006369426751592,0.7640449438202247,0.723404255319149,0.7431693989071039,0.6950354609929078
35,13,26,13,59,16,39,20,0.7313432835820896,0.7866666666666666,0.7468354430379747,0.7662337662337663,0.7279631760644418
40,12,22,10,53,12,34,19,0.7372881355932204,0.8153846153846154,0.7361111111111112,0.7737226277372263,0.7376207729468599
45,13,20,7,49,15,27,14,0.7238095238095238,0.765625,0.7777777777777778,0.7716535433070866,0.7103174603174603
50,12,22,10,45,13,25,11,0.7446808510638298,0.7758620689655172,0.8035714285714286,0.7894736842105263,0.730733082706767
55,12,19,7,40,7,27,12,0.7790697674418605,0.851063829787234,0.7692307692307693,0.8080808080808081,0.7816742081447964
60,10,16,6,34,9,21,15,0.6962025316455697,0.7906976744186046,0.6938775510204082,0.7391304347826086,0.6969387755102041
65,11,19,8,27,11,17,18,0.6027397260273972,0.7105263157894737,0.6,0.6506024096385542,0.6035714285714285
70,12,21,9,28,13,15,11,0.6417910447761194,0.6829268292682927,0.717948717948718,0.7,0.6268315018315018
